Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                                  62             dfsVisitT(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [3]
-----------------------------------------------
                                5012             dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
                0.08    0.21    4988/4988        kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[4]      7.8    0.08    0.21    4988+5012    dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
                0.08    0.00 100055011/299606268     std::vector<int, std::allocator<int> >::operator[](unsigned long) [5]
                0.07    0.00 100010000/299449947     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [6]
                0.05    0.00 100000000/200010000     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [8]
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::push_front(int const&) [76]
                                5012             dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
-----------------------------------------------
                0.00    0.00   10000/299606268     main [1]
                0.08    0.00 99491196/299606268     kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.08    0.00 100050061/299606268     dfsVisitT(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [3]
                0.08    0.00 100055011/299606268     dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
[5]      6.8    0.25    0.00 299606268         std::vector<int, std::allocator<int> >::operator[](unsigned long) [5]
-----------------------------------------------
                0.07    0.00 99429947/299449947     kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.07    0.00 100010000/299449947     dfsVisitT(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [3]
                0.07    0.00 100010000/299449947     dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
[6]      5.4    0.20    0.00 299449947         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [6]
-----------------------------------------------
                                                 <spontaneous>
[7]      3.5    0.13    0.00                 _init [7]
-----------------------------------------------
                0.00    0.00   10000/200010000     main [1]
                0.05    0.00 100000000/200010000     dfsVisitT(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [3]
                0.05    0.00 100000000/200010000     dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
[8]      3.0    0.11    0.00 200010000         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [8]
-----------------------------------------------
                0.00    0.00   10000/40000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [80]
                0.00    0.00   10000/40000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [77]
                0.00    0.00   10000/40000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [68]
                0.00    0.00   10000/40000       void std::__new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [64]
[15]     0.0    0.00    0.00   40000         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
-----------------------------------------------
                0.00    0.00   30000/30000       std::_List_node<int>::_M_valptr() [18]
[16]     0.0    0.00    0.00   30000         __gnu_cxx::__aligned_membuf<int>::_M_ptr() [16]
                0.00    0.00   30000/30000       __gnu_cxx::__aligned_membuf<int>::_M_addr() [17]
-----------------------------------------------
                0.00    0.00   30000/30000       __gnu_cxx::__aligned_membuf<int>::_M_ptr() [16]
[17]     0.0    0.00    0.00   30000         __gnu_cxx::__aligned_membuf<int>::_M_addr() [17]
-----------------------------------------------
                0.00    0.00   10000/30000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [77]
                0.00    0.00   10000/30000       std::_List_iterator<int>::operator*() const [52]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [79]
[18]     0.0    0.00    0.00   30000         std::_List_node<int>::_M_valptr() [18]
                0.00    0.00   30000/30000       __gnu_cxx::__aligned_membuf<int>::_M_ptr() [16]
-----------------------------------------------
                0.00    0.00   30000/30000       std::__cxx11::list<int, std::allocator<int> >::begin() [20]
[19]     0.0    0.00    0.00   30000         std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [19]
-----------------------------------------------
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::push_front(int const&) [76]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::front() [78]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::pop_front() [81]
[20]     0.0    0.00    0.00   30000         std::__cxx11::list<int, std::allocator<int> >::begin() [20]
                0.00    0.00   30000/30000       std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [19]
-----------------------------------------------
                0.00    0.00       1/20018       main [1]
                0.00    0.00       5/20018       kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.00    0.00       6/20018       std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [101]
                0.00    0.00   10000/20018       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [71]
                0.00    0.00   10006/20018       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [36]
[21]     0.0    0.00    0.00   20018         std::allocator<int>::~allocator() [21]
                0.00    0.00   20018/20018       std::__new_allocator<int>::~__new_allocator() [22]
-----------------------------------------------
                0.00    0.00   20018/20018       std::allocator<int>::~allocator() [21]
[22]     0.0    0.00    0.00   20018         std::__new_allocator<int>::~__new_allocator() [22]
-----------------------------------------------
                0.00    0.00       6/20012       std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [101]
                0.00    0.00   10000/20012       std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [69]
                0.00    0.00   10006/20012       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [35]
[23]     0.0    0.00    0.00   20012         std::allocator<int>::allocator(std::allocator<int> const&) [23]
                0.00    0.00   20012/20012       std::__new_allocator<int>::__new_allocator(std::__new_allocator<int> const&) [25]
-----------------------------------------------
                0.00    0.00       6/20012       std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [102]
                0.00    0.00   10000/20012       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [71]
                0.00    0.00   10006/20012       std::vector<int, std::allocator<int> >::~vector() [46]
[24]     0.0    0.00    0.00   20012         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [24]
-----------------------------------------------
                0.00    0.00   20012/20012       std::allocator<int>::allocator(std::allocator<int> const&) [23]
[25]     0.0    0.00    0.00   20012         std::__new_allocator<int>::__new_allocator(std::__new_allocator<int> const&) [25]
-----------------------------------------------
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::begin() const [56]
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::end() const [54]
[26]     0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [26]
-----------------------------------------------
                0.00    0.00   20000/20000       int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [31]
[27]     0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [27]
-----------------------------------------------
                0.00    0.00   10000/20000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [77]
                0.00    0.00   10000/20000       std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [79]
[28]     0.0    0.00    0.00   20000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [28]
-----------------------------------------------
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >* std::__do_uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [153]
                0.00    0.00   10000/20000       void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [122]
[29]     0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [29]
-----------------------------------------------
                0.00    0.00   20000/20000       int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [91]
[30]     0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [30]
-----------------------------------------------
                0.00    0.00   20000/20000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [86]
[31]     0.0    0.00    0.00   20000         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [31]
                0.00    0.00   20000/20000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [27]
-----------------------------------------------
                0.00    0.00       6/10012       std::__new_allocator<int>::max_size() const [95]
                0.00    0.00   10006/10012       std::__new_allocator<int>::allocate(unsigned long, void const*) [43]
[32]     0.0    0.00    0.00   10012         std::__new_allocator<int>::_M_max_size() const [32]
-----------------------------------------------
                0.00    0.00   10006/10006       void std::_Destroy<int*>(int*, int*) [47]
[33]     0.0    0.00    0.00   10006         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [33]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [38]
[34]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [34]
                0.00    0.00   10006/10006       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [45]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [40]
[35]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [35]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [39]
                0.00    0.00   10006/20012       std::allocator<int>::allocator(std::allocator<int> const&) [23]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [41]
[36]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [36]
                0.00    0.00   10006/20018       std::allocator<int>::~allocator() [21]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [41]
[37]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [37]
                0.00    0.00   10006/10006       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [44]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [40]
[38]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [38]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [34]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [35]
[39]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [39]
-----------------------------------------------
                0.00    0.00       6/10006       std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [103]
                0.00    0.00   10000/10006       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [71]
[40]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [40]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [38]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [35]
-----------------------------------------------
                0.00    0.00   10006/10006       std::vector<int, std::allocator<int> >::~vector() [46]
[41]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [41]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [37]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [36]
-----------------------------------------------
                0.00    0.00   10006/10006       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [44]
[42]     0.0    0.00    0.00   10006         std::__new_allocator<int>::deallocate(int*, unsigned long) [42]
-----------------------------------------------
                0.00    0.00   10006/10006       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [45]
[43]     0.0    0.00    0.00   10006         std::__new_allocator<int>::allocate(unsigned long, void const*) [43]
                0.00    0.00   10006/10012       std::__new_allocator<int>::_M_max_size() const [32]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [37]
[44]     0.0    0.00    0.00   10006         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [44]
                0.00    0.00   10006/10006       std::__new_allocator<int>::deallocate(int*, unsigned long) [42]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [34]
[45]     0.0    0.00    0.00   10006         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [45]
                0.00    0.00   10006/10006       std::__new_allocator<int>::allocate(unsigned long, void const*) [43]
-----------------------------------------------
                0.00    0.00       1/10006       main [1]
                0.00    0.00       5/10006       kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.00    0.00   10000/10006       void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [93]
[46]     0.0    0.00    0.00   10006         std::vector<int, std::allocator<int> >::~vector() [46]
                0.00    0.00   10006/20012       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [24]
                0.00    0.00   10006/10006       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [48]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [41]
-----------------------------------------------
                0.00    0.00   10006/10006       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [48]
[47]     0.0    0.00    0.00   10006         void std::_Destroy<int*>(int*, int*) [47]
                0.00    0.00   10006/10006       void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [33]
-----------------------------------------------
                0.00    0.00   10006/10006       std::vector<int, std::allocator<int> >::~vector() [46]
[48]     0.0    0.00    0.00   10006         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [48]
                0.00    0.00   10006/10006       void std::_Destroy<int*>(int*, int*) [47]
-----------------------------------------------
                0.00    0.00   10001/10001       kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[49]     0.0    0.00    0.00   10001         std::__cxx11::list<int, std::allocator<int> >::empty() const [49]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [71]
[50]     0.0    0.00    0.00   10000         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [50]
                0.00    0.00   10000/10000       std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [69]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [71]
[51]     0.0    0.00    0.00   10000         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [51]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::front() [78]
[52]     0.0    0.00    0.00   10000         std::_List_iterator<int>::operator*() const [52]
                0.00    0.00   10000/30000       std::_List_node<int>::_M_valptr() [18]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [63]
[53]     0.0    0.00    0.00   10000         std::__new_allocator<std::_List_node<int> >::_M_max_size() const [53]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [71]
[54]     0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::end() const [54]
                0.00    0.00   10000/20000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [26]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [71]
[55]     0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::size() const [55]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [71]
[56]     0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::begin() const [56]
                0.00    0.00   10000/20000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [26]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [88]
[57]     0.0    0.00    0.00   10000         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [57]
-----------------------------------------------
                0.00    0.00   10000/10000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [77]
[58]     0.0    0.00    0.00   10000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [58]
                0.00    0.00   10000/10000       std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [83]
-----------------------------------------------
                0.00    0.00   10000/10000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [77]
[59]     0.0    0.00    0.00   10000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [59]
-----------------------------------------------
                0.00    0.00   10000/10000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [77]
[60]     0.0    0.00    0.00   10000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [60]
-----------------------------------------------
                0.00    0.00   10000/10000       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [65]
[61]     0.0    0.00    0.00   10000         std::__new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [61]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [66]
[62]     0.0    0.00    0.00   10000         void std::__new_allocator<std::_List_node<int> >::destroy<int>(int*) [62]
-----------------------------------------------
                0.00    0.00   10000/10000       std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [67]
[63]     0.0    0.00    0.00   10000         std::__new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [63]
                0.00    0.00   10000/10000       std::__new_allocator<std::_List_node<int> >::_M_max_size() const [53]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [68]
[64]     0.0    0.00    0.00   10000         void std::__new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [64]
                0.00    0.00   10000/40000       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [75]
[65]     0.0    0.00    0.00   10000         std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [65]
                0.00    0.00   10000/10000       std::__new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [61]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [79]
[66]     0.0    0.00    0.00   10000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [66]
                0.00    0.00   10000/10000       void std::__new_allocator<std::_List_node<int> >::destroy<int>(int*) [62]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [73]
[67]     0.0    0.00    0.00   10000         std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [67]
                0.00    0.00   10000/10000       std::__new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [63]
-----------------------------------------------
                0.00    0.00   10000/10000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [77]
[68]     0.0    0.00    0.00   10000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [68]
                0.00    0.00   10000/40000       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
                0.00    0.00   10000/10000       void std::__new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [64]
-----------------------------------------------
                0.00    0.00   10000/10000       __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [50]
[69]     0.0    0.00    0.00   10000         std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [69]
                0.00    0.00   10000/20012       std::allocator<int>::allocator(std::allocator<int> const&) [23]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [89]
[70]     0.0    0.00    0.00   10000         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [70]
                0.00    0.00   10000/10000       int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [91]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [82]
[71]     0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [71]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::size() const [55]
                0.00    0.00   10000/10000       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [51]
                0.00    0.00   10000/10000       __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [50]
                0.00    0.00   10000/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [40]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::begin() const [56]
                0.00    0.00   10000/20018       std::allocator<int>::~allocator() [21]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::end() const [54]
                0.00    0.00   10000/20012       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [24]
