Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.08    0.35    5052/5052        dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
                0.13    0.00 100030007/300050007     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [5]
                0.09    0.00 100090004/300214954     std::vector<int, std::allocator<int> >::operator[](unsigned long) [6]
                0.00    0.00   10001/10001       std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [45]
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::top() [67]
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::pop() [66]
                0.00    0.00       5/7           std::allocator<int>::allocator() [104]
                0.00    0.00       5/6           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [110]
                0.00    0.00       5/20019       std::allocator<int>::~allocator() [16]
                0.00    0.00       5/10006       std::vector<int, std::allocator<int> >::~vector() [40]
-----------------------------------------------
                                   2             dfsVisitT(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [3]
                3.00    0.35    9998/9998        kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[3]     77.5    3.00    0.35    9998+2       dfsVisitT(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [3]
                0.13    0.00 100010000/300050007     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [5]
                0.12    0.00 100000000/200020000     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [7]
                0.09    0.00 100050002/300214954     std::vector<int, std::allocator<int> >::operator[](unsigned long) [6]
                                   2             dfsVisitT(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [3]
-----------------------------------------------
                                4948             dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
                0.08    0.35    5052/5052        kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[4]      9.9    0.08    0.35    5052+4948    dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
                0.13    0.00 100010000/300050007     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [5]
                0.12    0.00 100000000/200020000     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [7]
                0.09    0.00 100054948/300214954     std::vector<int, std::allocator<int> >::operator[](unsigned long) [6]
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [68]
                                4948             dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
-----------------------------------------------
                0.13    0.00 100010000/300050007     dfsVisitT(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [3]
                0.13    0.00 100010000/300050007     dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
                0.13    0.00 100030007/300050007     kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[5]      9.0    0.39    0.00 300050007         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [5]
-----------------------------------------------
                0.00    0.00   20000/300214954     main [1]
                0.09    0.00 100050002/300214954     dfsVisitT(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [3]
                0.09    0.00 100054948/300214954     dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
                0.09    0.00 100090004/300214954     kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[6]      6.5    0.28    0.00 300214954         std::vector<int, std::allocator<int> >::operator[](unsigned long) [6]
-----------------------------------------------
                0.00    0.00   20000/200020000     main [1]
                0.12    0.00 100000000/200020000     dfsVisitT(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [3]
                0.12    0.00 100000000/200020000     dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
[7]      5.8    0.25    0.00 200020000         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [7]
-----------------------------------------------
                                                 <spontaneous>
[8]      4.4    0.19    0.00                 _init [8]
-----------------------------------------------
                0.00    0.00      78/20078       void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [94]
                0.00    0.00   10000/20078       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [61]
                0.00    0.00   10000/20078       void std::__new_allocator<int>::construct<int, int const&>(int*, int const&) [58]
[15]     0.0    0.00    0.00   20078         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
-----------------------------------------------
                0.00    0.00       1/20019       main [1]
                0.00    0.00       1/20019       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [144]
                0.00    0.00       5/20019       kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.00    0.00       6/20019       std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [108]
                0.00    0.00   10000/20019       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [69]
                0.00    0.00   10006/20019       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [34]
[16]     0.0    0.00    0.00   20019         std::allocator<int>::~allocator() [16]
                0.00    0.00   20019/20019       std::__new_allocator<int>::~__new_allocator() [17]
-----------------------------------------------
                0.00    0.00   20019/20019       std::allocator<int>::~allocator() [16]
[17]     0.0    0.00    0.00   20019         std::__new_allocator<int>::~__new_allocator() [17]
-----------------------------------------------
                0.00    0.00       6/20012       std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [108]
                0.00    0.00   10000/20012       std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [59]
                0.00    0.00   10006/20012       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [33]
[18]     0.0    0.00    0.00   20012         std::allocator<int>::allocator(std::allocator<int> const&) [18]
                0.00    0.00   20012/20012       std::__new_allocator<int>::__new_allocator(std::__new_allocator<int> const&) [20]
-----------------------------------------------
                0.00    0.00       6/20012       std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [109]
                0.00    0.00   10000/20012       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [69]
                0.00    0.00   10006/20012       std::vector<int, std::allocator<int> >::~vector() [40]
[19]     0.0    0.00    0.00   20012         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [19]
-----------------------------------------------
                0.00    0.00   20012/20012       std::allocator<int>::allocator(std::allocator<int> const&) [18]
[20]     0.0    0.00    0.00   20012         std::__new_allocator<int>::__new_allocator(std::__new_allocator<int> const&) [20]
-----------------------------------------------
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::begin() const [54]
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::end() const [52]
[21]     0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [21]
-----------------------------------------------
                0.00    0.00   20000/20000       int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [25]
[22]     0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [22]
-----------------------------------------------
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >* std::__do_uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [177]
                0.00    0.00   10000/20000       void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [151]
[23]     0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [23]
-----------------------------------------------
                0.00    0.00   20000/20000       int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [78]
[24]     0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [24]
-----------------------------------------------
                0.00    0.00   20000/20000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [73]
[25]     0.0    0.00    0.00   20000         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [25]
                0.00    0.00   20000/20000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [22]
-----------------------------------------------
                0.00    0.00      84/10169       std::__new_allocator<int>::max_size() const [86]
                0.00    0.00   10085/10169       std::__new_allocator<int>::allocate(unsigned long, void const*) [28]
[26]     0.0    0.00    0.00   10169         std::__new_allocator<int>::_M_max_size() const [26]
-----------------------------------------------
                0.00    0.00   10085/10085       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [29]
[27]     0.0    0.00    0.00   10085         std::__new_allocator<int>::deallocate(int*, unsigned long) [27]
-----------------------------------------------
                0.00    0.00   10085/10085       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [30]
[28]     0.0    0.00    0.00   10085         std::__new_allocator<int>::allocate(unsigned long, void const*) [28]
                0.00    0.00   10085/10169       std::__new_allocator<int>::_M_max_size() const [26]
-----------------------------------------------
                0.00    0.00      79/10085       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [89]
                0.00    0.00   10006/10085       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [35]
[29]     0.0    0.00    0.00   10085         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [29]
                0.00    0.00   10085/10085       std::__new_allocator<int>::deallocate(int*, unsigned long) [27]
-----------------------------------------------
                0.00    0.00      79/10085       std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [88]
                0.00    0.00   10006/10085       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [32]
[30]     0.0    0.00    0.00   10085         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [30]
                0.00    0.00   10085/10085       std::__new_allocator<int>::allocate(unsigned long, void const*) [28]
-----------------------------------------------
                0.00    0.00   10006/10006       void std::_Destroy<int*>(int*, int*) [41]
[31]     0.0    0.00    0.00   10006         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [31]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [36]
[32]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [32]
                0.00    0.00   10006/10085       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [30]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [38]
[33]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [33]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [37]
                0.00    0.00   10006/20012       std::allocator<int>::allocator(std::allocator<int> const&) [18]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [39]
[34]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [34]
                0.00    0.00   10006/20019       std::allocator<int>::~allocator() [16]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [39]
[35]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [35]
                0.00    0.00   10006/10085       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [29]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [38]
[36]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [36]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [32]
-----------------------------------------------
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [33]
[37]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [37]
-----------------------------------------------
                0.00    0.00       6/10006       std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [110]
                0.00    0.00   10000/10006       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [69]
[38]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [38]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [36]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [33]
-----------------------------------------------
                0.00    0.00   10006/10006       std::vector<int, std::allocator<int> >::~vector() [40]
[39]     0.0    0.00    0.00   10006         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [39]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [35]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [34]
-----------------------------------------------
                0.00    0.00       1/10006       main [1]
                0.00    0.00       5/10006       kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.00    0.00   10000/10006       void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [80]
[40]     0.0    0.00    0.00   10006         std::vector<int, std::allocator<int> >::~vector() [40]
                0.00    0.00   10006/20012       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [19]
                0.00    0.00   10006/10006       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [42]
                0.00    0.00   10006/10006       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [39]
-----------------------------------------------
                0.00    0.00   10006/10006       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [42]
[41]     0.0    0.00    0.00   10006         void std::_Destroy<int*>(int*, int*) [41]
                0.00    0.00   10006/10006       void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [31]
-----------------------------------------------
                0.00    0.00   10006/10006       std::vector<int, std::allocator<int> >::~vector() [40]
[42]     0.0    0.00    0.00   10006         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [42]
                0.00    0.00   10006/10006       void std::_Destroy<int*>(int*, int*) [41]
-----------------------------------------------
                0.00    0.00       1/10002       std::deque<int, std::allocator<int> >::begin() [168]
                0.00    0.00   10001/10002       std::deque<int, std::allocator<int> >::end() [47]
[43]     0.0    0.00    0.00   10002         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [43]
-----------------------------------------------
                0.00    0.00   10001/10001       std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [45]
[44]     0.0    0.00    0.00   10001         std::deque<int, std::allocator<int> >::empty() const [44]
                0.00    0.00   10001/10001       std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [48]
-----------------------------------------------
                0.00    0.00   10001/10001       kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[45]     0.0    0.00    0.00   10001         std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [45]
                0.00    0.00   10001/10001       std::deque<int, std::allocator<int> >::empty() const [44]
-----------------------------------------------
                0.00    0.00       1/10001       std::deque<int, std::allocator<int> >::~deque() [170]
                0.00    0.00      78/10001       std::deque<int, std::allocator<int> >::_M_pop_back_aux() [93]
                0.00    0.00    9922/10001       std::deque<int, std::allocator<int> >::pop_back() [64]
[46]     0.0    0.00    0.00   10001         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [46]
-----------------------------------------------
                0.00    0.00       1/10001       std::deque<int, std::allocator<int> >::~deque() [170]
                0.00    0.00   10000/10001       std::deque<int, std::allocator<int> >::back() [63]
[47]     0.0    0.00    0.00   10001         std::deque<int, std::allocator<int> >::end() [47]
                0.00    0.00   10001/10002       std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [43]
-----------------------------------------------
                0.00    0.00   10001/10001       std::deque<int, std::allocator<int> >::empty() const [44]
[48]     0.0    0.00    0.00   10001         std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [48]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [69]
[49]     0.0    0.00    0.00   10000         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [49]
                0.00    0.00   10000/10000       std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [59]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [69]
[50]     0.0    0.00    0.00   10000         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [50]
-----------------------------------------------
                0.00    0.00   10000/10000       std::deque<int, std::allocator<int> >::back() [63]
[51]     0.0    0.00    0.00   10000         std::_Deque_iterator<int, int&, int*>::operator*() const [51]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [69]
[52]     0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::end() const [52]
                0.00    0.00   10000/20000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [21]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [69]
[53]     0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::size() const [53]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [69]
[54]     0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::begin() const [54]
                0.00    0.00   10000/20000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [21]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [75]
[55]     0.0    0.00    0.00   10000         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [55]
-----------------------------------------------
                0.00    0.00   10000/10000       std::deque<int, std::allocator<int> >::back() [63]
[56]     0.0    0.00    0.00   10000         std::_Deque_iterator<int, int&, int*>::operator--() [56]
                0.00    0.00      78/244         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [83]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [60]
[57]     0.0    0.00    0.00   10000         void std::__new_allocator<int>::destroy<int>(int*) [57]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [61]
[58]     0.0    0.00    0.00   10000         void std::__new_allocator<int>::construct<int, int const&>(int*, int const&) [58]
                0.00    0.00   10000/20078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
-----------------------------------------------
                0.00    0.00   10000/10000       __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [49]
[59]     0.0    0.00    0.00   10000         std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [59]
                0.00    0.00   10000/20012       std::allocator<int>::allocator(std::allocator<int> const&) [18]
-----------------------------------------------
                0.00    0.00      78/10000       std::deque<int, std::allocator<int> >::_M_pop_back_aux() [93]
                0.00    0.00    9922/10000       std::deque<int, std::allocator<int> >::pop_back() [64]
[60]     0.0    0.00    0.00   10000         void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [60]
                0.00    0.00   10000/10000       void std::__new_allocator<int>::destroy<int>(int*) [57]
-----------------------------------------------
                0.00    0.00      78/10000       void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [94]
                0.00    0.00    9922/10000       std::deque<int, std::allocator<int> >::push_back(int const&) [65]
[61]     0.0    0.00    0.00   10000         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [61]
                0.00    0.00   10000/20078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
                0.00    0.00   10000/10000       void std::__new_allocator<int>::construct<int, int const&>(int*, int const&) [58]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [76]
[62]     0.0    0.00    0.00   10000         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [62]
                0.00    0.00   10000/10000       int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [78]
-----------------------------------------------
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::top() [67]
[63]     0.0    0.00    0.00   10000         std::deque<int, std::allocator<int> >::back() [63]
                0.00    0.00   10000/10000       std::_Deque_iterator<int, int&, int*>::operator--() [56]
                0.00    0.00   10000/10001       std::deque<int, std::allocator<int> >::end() [47]
                0.00    0.00   10000/10000       std::_Deque_iterator<int, int&, int*>::operator*() const [51]
-----------------------------------------------
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::pop() [66]
[64]     0.0    0.00    0.00   10000         std::deque<int, std::allocator<int> >::pop_back() [64]
                0.00    0.00    9922/10001       std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [46]
                0.00    0.00    9922/10000       void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [60]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::_M_pop_back_aux() [93]
-----------------------------------------------
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [68]
[65]     0.0    0.00    0.00   10000         std::deque<int, std::allocator<int> >::push_back(int const&) [65]
                0.00    0.00    9922/10000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [61]
                0.00    0.00      78/78          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [94]
-----------------------------------------------
                0.00    0.00   10000/10000       kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[66]     0.0    0.00    0.00   10000         std::stack<int, std::deque<int, std::allocator<int> > >::pop() [66]
                0.00    0.00   10000/10000       std::deque<int, std::allocator<int> >::pop_back() [64]
-----------------------------------------------
                0.00    0.00   10000/10000       kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
